9314,1051,F,11116.15,1995-02-15,4-NOT SPECIFIED,Clerk#000000907,0,eas. blithely regular asymptotes sleep carefully across the slyly even
9315,470,O,14929.19,1998-03-17,3-MEDIUM,Clerk#000000559,0,ackages are furiously alongside of the slyly regular theodolite
9316,1114,O,199812.83,1995-09-18,4-NOT SPECIFIED,Clerk#000000363,0,inal pinto beans haggle c
9317,80,F,138400.31,1994-03-15,4-NOT SPECIFIED,Clerk#000000347,0,"aves across the unusual, regular sauternes wake"
9318,1171,F,94739.91,1992-07-28,1-URGENT,Clerk#000000738,0,"ss courts across the slyly silent foxes are regular, final pac"
9319,704,F,88906.28,1992-09-11,1-URGENT,Clerk#000000155,0,. fluffily ironic instructions detect
9344,532,O,336463.08,1995-12-07,5-LOW,Clerk#000000961,0,ial deposits nag blithely alongside of the caref
9345,1102,O,140578.59,1996-01-22,4-NOT SPECIFIED,Clerk#000000126,0,out the daringly ironic packages affix furiously fluffi
9346,734,O,136804.93,1996-10-09,4-NOT SPECIFIED,Clerk#000000088,0,furiously final packages integrate stealthily expres
9347,538,F,183333.63,1992-08-10,5-LOW,Clerk#000000268,0,he gifts. slyly permanent requests 
9348,527,O,123309.05,1996-06-07,5-LOW,Clerk#000000416,0,ackages. carefully ironic pinto beans about the close accoun
9349,1130,O,222163.93,1997-08-29,4-NOT SPECIFIED,Clerk#000000804,0,. fluffily final accounts haggle; furiously reg
9350,116,F,215315.03,1992-11-01,1-URGENT,Clerk#000000253,0,ackages doze evenly across the foxes. quickly ironic reques
9351,718,O,71911.01,1996-05-17,5-LOW,Clerk#000000430,0,ven dependencies. furiously ironic dependencies promise along the slyly
9376,667,O,207428.65,1997-07-24,2-HIGH,Clerk#000000348,0,ng the carefully pending ac
9377,272,F,8574.77,1993-04-22,2-HIGH,Clerk#000000466,0,ers above the carefull
9378,367,O,97280.32,1997-10-16,1-URGENT,Clerk#000000014,0,ultipliers wake furiously never special deposits!
9379,280,F,158976.46,1992-01-04,1-URGENT,Clerk#000000764,0,nusual deposits. furiously final packages wake evenly even tithes. qu
9380,710,F,147050.40,1994-08-26,1-URGENT,Clerk#000000962,0, deposits boost along the carefully ironic deposits. express requests use. 
9381,949,O,83027.09,1995-12-18,4-NOT SPECIFIED,Clerk#000000215,0,y final Tiresias are. requests 
9382,271,O,123859.63,1996-02-19,1-URGENT,Clerk#000000308,0,l accounts. furiously ironic deposits use. 
9383,112,F,155985.75,1994-03-17,4-NOT SPECIFIED,Clerk#000000237,0,uffily final pinto beans cajole ca
9408,148,F,9349.06,1992-10-21,3-MEDIUM,Clerk#000000664,0,xes cajole carefully furiously final pains. carefully express accou
9409,776,F,128999.43,1992-05-06,1-URGENT,Clerk#000000300,0,ly express platelets above the sl
9410,629,O,80457.10,1997-07-18,5-LOW,Clerk#000000985,0,theodolites solve fluffily. blithely iron
9411,529,F,52816.55,1995-02-07,2-HIGH,Clerk#000000594,0,rses. furiously regular requests haggl
9412,973,O,202386.80,1998-07-14,2-HIGH,Clerk#000000016,0,requests. carefully regular packages play carefully pending dependencies. ca
9413,118,O,193662.21,1995-07-13,5-LOW,Clerk#000000202,0,latelets are blithely requests. ironic packages boost slyly across t
9414,1066,F,82157.47,1993-09-10,3-MEDIUM,Clerk#000000661,0,above the slyly ironic
9415,841,F,224079.48,1992-08-24,1-URGENT,Clerk#000000311,0,ccounts boost blithely. final
9440,514,F,4177.27,1994-06-08,5-LOW,Clerk#000000711,0," requests. regular, final pinto beans are. furiously regular accounts det"
9441,268,O,2534.40,1997-06-18,4-NOT SPECIFIED,Clerk#000000381,0,"iously final deposits. express, regular waters haggle sl"
9442,1013,F,94243.22,1993-03-11,4-NOT SPECIFIED,Clerk#000000948,0,"hely special courts. furiously final foxes sleep quickly. quick, "
9443,242,O,140945.57,1997-05-07,4-NOT SPECIFIED,Clerk#000000317,0,y along the carefully reg
9444,85,O,42974.58,1996-07-18,2-HIGH,Clerk#000000387,0, quickly. always silent platelets must sleep f
9445,742,O,64461.30,1997-11-14,4-NOT SPECIFIED,Clerk#000000394,0,as. slyly ironic deposits along
9446,1087,O,262021.15,1997-12-29,1-URGENT,Clerk#000000173,0,ake pinto beans. slyly f
9447,929,O,109222.94,1995-06-19,2-HIGH,Clerk#000000115,0,theodolites haggle carefully instructio
9472,385,O,36968.60,1995-06-17,1-URGENT,Clerk#000000979,0,bove the quickly final deposits are carefully
9473,19,F,169667.24,1992-10-12,4-NOT SPECIFIED,Clerk#000000541,0,ts sleep above the accounts. slyly final deposits are regularly. r
9474,107,P,195756.08,1995-05-12,3-MEDIUM,Clerk#000000710,0,ely final requests: dependencies cajole slyly. slyly
9475,1154,O,170878.94,1996-11-22,2-HIGH,Clerk#000000233,0, notornis. ironically even instructions en
9476,1027,F,153544.47,1994-05-26,4-NOT SPECIFIED,Clerk#000000088,0,e slyly final requests might integrate carefully against the slyly express p
9477,136,O,264460.22,1998-03-19,3-MEDIUM,Clerk#000000812,0,lites along the even deposits use bold pinto beans. regular requests 
9478,752,F,142837.96,1994-03-29,2-HIGH,Clerk#000000033,0,ound the blithely express instructions. furiously 
9479,1099,F,68832.87,1994-09-22,3-MEDIUM,Clerk#000000047,0,ter the carefully ironic
9504,589,F,154442.05,1992-11-26,3-MEDIUM,Clerk#000000902,0,among the quickly bold deposits haggle exp
9505,253,F,242380.73,1992-06-08,2-HIGH,Clerk#000000873,0,hely ironic asymptot
9506,986,F,44777.27,1994-02-11,4-NOT SPECIFIED,Clerk#000000441,0,carefully ironic accou
9507,415,F,33270.32,1994-11-30,5-LOW,Clerk#000000438,0,press pinto beans are slyly. final packages cajole. quickly regular excus
9508,358,O,254455.04,1996-04-22,5-LOW,Clerk#000000312,0,ss attainments slee
9509,29,F,195160.59,1992-10-08,4-NOT SPECIFIED,Clerk#000000350,0,iously final instructions sleep fu
9510,187,O,88104.25,1996-11-20,5-LOW,Clerk#000000302,0,"packages sleep furiously. bold theodolites haggle slyly. ironic,"
9511,913,O,123228.13,1996-08-01,5-LOW,Clerk#000000555,0,out the packages may
9536,910,O,83163.14,1997-08-20,4-NOT SPECIFIED,Clerk#000000224,0,. slyly even ideas doubt slyly. slowly regular orbits cajole. fur
9537,646,F,204141.61,1995-02-14,4-NOT SPECIFIED,Clerk#000000203,0," packages. final, regular foxes haggle bli"
9538,1120,F,25515.59,1994-03-11,4-NOT SPECIFIED,Clerk#000000040,0,ly. slyly final accounts nag carefully regular ideas. blithely ironic theodo
9539,209,O,47208.54,1995-11-15,2-HIGH,Clerk#000000917,0,iously ironic deposits affix furiously alongside of the slyly even foxes. even
9540,628,F,82418.78,1994-06-11,1-URGENT,Clerk#000000048,0,t above the stealthily bold theodolites
9541,478,F,123722.26,1992-03-26,4-NOT SPECIFIED,Clerk#000000840,0,xcuses dazzle furiously regular the
9542,919,O,111745.75,1995-12-16,2-HIGH,Clerk#000000349,0,theodolites. blithely pendin
9543,679,F,115047.94,1992-05-10,1-URGENT,Clerk#000000187,0, unusual warhorses cajole
9568,496,F,74480.31,1993-03-08,4-NOT SPECIFIED,Clerk#000000270,0,ng the quickly unusual pinto beans sublate blithely ca
9569,1012,O,181382.65,1997-11-01,2-HIGH,Clerk#000000856,0,"pecial deposits after the final, pending packages wake carefully"
9570,1147,O,71105.19,1996-06-04,2-HIGH,Clerk#000000397,0,"ccounts. foxes nag special, special theodolites"
9571,1093,O,45581.67,1996-04-30,4-NOT SPECIFIED,Clerk#000000263,0, furiously express requests. even requests are. carefully final a
9572,40,O,77351.63,1998-03-28,4-NOT SPECIFIED,Clerk#000000452,0,atelets. slyly regular requests nag quickly ev
9573,1090,F,125030.21,1992-06-14,3-MEDIUM,Clerk#000000250,0,ix carefully busily unusual deposits. thin excuses haggle quickly. quickly 
9574,632,O,121792.43,1995-07-31,3-MEDIUM,Clerk#000000814,0,efully regular platelets. pending packages unwind carefully among the fur
9575,733,F,23472.78,1992-03-31,5-LOW,Clerk#000000133,0,"nts haggle busily unusual, even packages. regular packages u"
9600,430,F,83786.00,1993-11-08,4-NOT SPECIFIED,Clerk#000000467,0,"he unusual, ironic requests nag furiously ironic accounts"
9601,1147,O,140486.45,1996-03-20,1-URGENT,Clerk#000000677,0,ugh the slyly regular requests. furiously even pinto beans are blithely slyl
9602,1186,F,166370.96,1992-11-11,1-URGENT,Clerk#000000086,0, across the slyly ironic ideas. carefully unusual requests
9603,964,O,260360.94,1998-01-09,5-LOW,Clerk#000000191,0,ng the quickly special requests caj
9604,496,O,38475.52,1996-06-25,2-HIGH,Clerk#000000414,0,usly ironic theodolites! blithely final ideas 
9605,976,F,89198.06,1992-12-26,4-NOT SPECIFIED,Clerk#000000777,0,yly bold pinto beans are furiously packages. slyly express courts play
9606,121,F,124797.61,1994-07-28,4-NOT SPECIFIED,Clerk#000000474,0," above the always regular pinto beans. special, unusual accounts grow. pending"
9607,514,O,35369.95,1995-12-18,1-URGENT,Clerk#000000752,0, ironic requests are carefully. silent 
9632,1144,F,127684.39,1992-01-17,5-LOW,Clerk#000000857,0,y ironic theodolites are silent foxes. blithely final plate
9633,1069,O,178192.96,1995-09-12,4-NOT SPECIFIED,Clerk#000000918,0,ns around the slyly ironic pinto beans cajole carefully ironic depths. careful
9634,766,O,288585.54,1998-01-13,2-HIGH,Clerk#000000166,0, carefully. slyly ironic courts mold. ironic
9635,679,F,163051.25,1994-04-14,1-URGENT,Clerk#000000127,0,the quickly ironic ideas sleep at the quickly 
9636,244,O,103117.27,1997-01-30,1-URGENT,Clerk#000000263,0,lar foxes are requests. quickly even pinto be
9637,1129,F,97770.05,1994-01-04,5-LOW,Clerk#000000953,0,s. furiously final requests believe furiously against the brave 
9638,901,O,90424.56,1996-06-08,2-HIGH,Clerk#000000953,0,requests after the furiously unusual accounts integrate slyly u
9639,577,F,223506.55,1993-09-06,4-NOT SPECIFIED,Clerk#000000666,0,"press, express pinto "
9664,247,F,99242.27,1993-04-08,2-HIGH,Clerk#000000715,0,ccounts across the slyly ironic pinto be
9665,854,F,117115.44,1994-04-24,5-LOW,Clerk#000000277,0,sleep furiously carefully ironic foxes. pinto beans wake. final deposits caj
9666,178,O,206328.98,1996-05-09,1-URGENT,Clerk#000000511,0,ss the fluffily express tithes.
9667,883,O,189490.05,1996-02-24,3-MEDIUM,Clerk#000000142,0,nal instructions. special accounts along the regular
9668,679,F,61139.20,1994-09-07,5-LOW,Clerk#000000469,0,refully ironic accounts. furiously bold packages a
9669,494,F,72230.13,1994-04-23,3-MEDIUM,Clerk#000000297,0,deposits promise blithely ironic theodolites. fluffily bold requests
9670,1111,O,178543.69,1997-11-08,3-MEDIUM,Clerk#000000035,0,"unts? furiously express deposits are blithely. regular, special forges sle"
9671,109,O,123830.16,1995-09-13,2-HIGH,Clerk#000000417,0,ages boost slyly against the furiously
9696,460,F,183308.40,1995-02-20,4-NOT SPECIFIED,Clerk#000000971,0,xpress requests would are pinto beans.
9697,131,F,174313.44,1995-01-27,3-MEDIUM,Clerk#000000432,0,courts are. even platelets was alongside of 
9698,1190,O,7006.44,1995-08-07,2-HIGH,Clerk#000000040,0, around the quickly bold packages sle
9699,700,F,10343.07,1995-03-12,3-MEDIUM,Clerk#000000853,0,kly regular platelets. slyly silent accounts alongside of the blithely r
9700,436,O,306618.64,1995-08-09,1-URGENT,Clerk#000000137,0,althy pinto beans wake blithely. qui
9701,89,F,250989.68,1993-02-28,5-LOW,Clerk#000000399,0,bold deposits cajole furiously bold requests. even excuses
9702,961,O,163477.52,1996-08-22,3-MEDIUM,Clerk#000000852,0,tions haggle slyly among the ironic theodolites. blithel
9703,901,F,27317.65,1994-10-07,5-LOW,Clerk#000000101,0,"realms wake. express, ironic accou"
9728,661,F,36777.69,1993-07-03,5-LOW,Clerk#000000647,0,ng requests. fluffily enticing re
9729,776,O,154599.28,1996-07-06,3-MEDIUM,Clerk#000000148,0,ndencies about the care
9730,115,O,301408.87,1997-03-04,5-LOW,Clerk#000000743,0, final dependencies doze furiously slyly silent ideas? furiousl
9731,227,F,24795.30,1993-10-21,5-LOW,Clerk#000000586,0, dolphins nag slyly even deposits-- blithely 
9732,656,P,100043.29,1995-03-14,4-NOT SPECIFIED,Clerk#000000599,0,"f the special, even instructions. carefully final requests use along the "
9733,799,F,66029.65,1994-03-18,4-NOT SPECIFIED,Clerk#000000997,0,n dolphins haggle. slyly express accounts wake carefully final asymptotes. qui
9734,668,O,107449.28,1997-02-03,1-URGENT,Clerk#000000086,0,equests affix quietly bold deposits. dependencies affix among the quietly
9735,271,O,102889.35,1997-06-28,4-NOT SPECIFIED,Clerk#000000454,0,nic foxes. accounts detect fur
9760,946,O,134640.58,1998-04-14,5-LOW,Clerk#000000207,0,anent accounts. accounts sleep carefully slyl
9761,346,F,87552.62,1992-01-23,4-NOT SPECIFIED,Clerk#000000468,0, permanent requests. furious requests nag blithely about the q
9762,1193,F,263691.45,1994-01-04,2-HIGH,Clerk#000000861,0,ic requests cajole quickly unusual accounts. regular foxes are blithely. in
9763,1193,O,156982.54,1995-08-14,3-MEDIUM,Clerk#000000374,0, requests detect carefull
9764,1006,F,69546.88,1992-12-30,1-URGENT,Clerk#000000289,0,nts. platelets wake blithe
9765,922,F,35433.04,1992-10-13,5-LOW,Clerk#000000364,0,ts. even pinto beans haggle alongside of the theodolites.
9766,188,F,140667.57,1992-08-15,1-URGENT,Clerk#000000265,0,s excuses cajole quickly. regul
9767,778,F,42319.98,1994-06-28,5-LOW,Clerk#000000546,0,asymptotes hinder blithely after the busily final fo
9792,892,O,149739.72,1995-07-24,5-LOW,Clerk#000000929,0, the special accounts. carefully special ideas mainta
9793,958,F,100208.33,1992-04-04,3-MEDIUM,Clerk#000000770,0, carefully ironic courts haggle evenly. carefully final requests ca
9794,404,F,253166.98,1992-03-25,4-NOT SPECIFIED,Clerk#000000852,0,dolites grow furiously fluffily final requests. blithely special 
9795,295,O,243601.63,1998-02-04,3-MEDIUM,Clerk#000000481,0,ng the furiously iron
9796,842,F,207429.27,1993-09-11,1-URGENT,Clerk#000000150,0,lyly regular packages. furio
9797,34,F,175906.13,1993-09-13,1-URGENT,Clerk#000000296,0,packages. blithe requests affix quickly carefully unusual ideas. blithe
9798,908,O,38822.75,1996-03-09,1-URGENT,Clerk#000000485,0,ial deposits. accounts detect dependencies. silent accounts cajole flu
9799,370,O,123582.98,1996-04-07,4-NOT SPECIFIED,Clerk#000000526,0,ully final requests cajole carefully according to t
9824,379,F,208434.87,1995-01-23,1-URGENT,Clerk#000000653,0,"furiously even theodolites impress even, special asymptotes. idle ideas dazzl"
9825,22,O,101770.41,1996-04-09,1-URGENT,Clerk#000000990,0,rding to the pending
9826,559,F,135068.93,1992-03-23,3-MEDIUM,Clerk#000000777,0,deas haggle slyly final reques
9827,1031,O,51476.42,1998-07-04,4-NOT SPECIFIED,Clerk#000000085,0,e unusual dependencies. regular accounts alongside of the quickly regular f
9828,1045,F,233055.73,1992-04-25,3-MEDIUM,Clerk#000000355,0, deposits are carefully bold notornis. blith
9829,1103,O,6177.03,1995-12-09,1-URGENT,Clerk#000000004,0,ke across the requests. silently final foxes wake never amo
9830,394,O,173330.50,1997-09-08,2-HIGH,Clerk#000000191,0,final packages are furiously beside the quickly final e
9831,631,O,80241.08,1996-06-20,4-NOT SPECIFIED,Clerk#000000010,0,mas above the even instructions haggle ironical
9856,641,F,214977.54,1993-05-30,3-MEDIUM,Clerk#000000278,0,usual tithes against the express requests sleep across t
9857,139,F,181624.47,1993-05-12,2-HIGH,Clerk#000000627,0,ons haggle quickly above the blithely regular sauternes. slyly express instru
9858,1120,O,98278.17,1997-12-08,3-MEDIUM,Clerk#000000432,0,e of the fluffily final packa
9859,380,O,241770.77,1996-07-28,3-MEDIUM,Clerk#000000989,0,xes boost slyly. furiously regul
9860,499,F,132117.68,1993-10-11,1-URGENT,Clerk#000000345,0,carefully. ironic ideas haggle theodolites. quickly speci
9861,1181,F,58945.65,1992-10-29,5-LOW,Clerk#000000113,0,le after the unusual deposits. even acc
9862,8,O,159381.37,1997-10-10,2-HIGH,Clerk#000000168,0,"among the instructions was after the slyly special packages. final, final hoc"
9863,199,O,348117.70,1995-09-05,1-URGENT,Clerk#000000473,0,"urts nag finally even, stealthy instructions. quickly final ideas "
9888,1055,F,73313.71,1994-09-13,5-LOW,Clerk#000000434,0,g to the carefully final foxes. fur
9889,65,F,45709.12,1994-09-09,3-MEDIUM,Clerk#000000786,0,lly atop the foxes. doggedly final packages integrate thin
9890,586,P,94930.51,1995-02-22,2-HIGH,Clerk#000000168,0,uickly silent theodolites. pe
9891,875,P,48283.54,1995-06-09,1-URGENT,Clerk#000000544,0,"ut the theodolites. bold, even grouches across t"
9892,553,F,19580.66,1992-07-17,3-MEDIUM,Clerk#000000387,0,ts. blithe deposits wake carefully carefully
9893,329,F,85638.91,1994-08-17,3-MEDIUM,Clerk#000000931,0,y special dependencies run
9894,682,F,80430.68,1994-03-19,2-HIGH,Clerk#000000424,0," asymptotes along the regular, bold instructions eat quickly again"
9895,113,F,212427.83,1993-04-21,5-LOW,Clerk#000000965,0,lithely. furiously even pinto beans h
9920,859,O,86397.30,1996-06-06,1-URGENT,Clerk#000000007,0,ites. special requests believe against the furiously regular requests. furiou
9921,1105,P,121577.57,1995-05-15,5-LOW,Clerk#000000936,0,"r, blithe deposits. furiously bold"
9922,643,P,161130.17,1995-04-04,4-NOT SPECIFIED,Clerk#000000131,0,"ajole blithely across the unusual, unusual packages. car"
9923,974,F,235787.97,1994-10-06,2-HIGH,Clerk#000000818,0,instructions use slyl
9924,640,O,163483.13,1997-05-09,4-NOT SPECIFIED,Clerk#000000639,0,onic excuses wake slyly
9925,41,F,267128.78,1992-01-31,1-URGENT,Clerk#000000751,0,ve the always ironic pinto bean
9926,203,F,210669.07,1994-10-12,2-HIGH,Clerk#000000090,0,sits believe carefully ironic pinto beans. sl
9927,11,O,227946.32,1995-08-17,2-HIGH,Clerk#000000388,0,"sts sleep regular, dogged packages. s"
9952,418,F,80039.23,1992-05-02,2-HIGH,Clerk#000000549,0,ully about the daringly pending idea
9953,757,F,14187.80,1995-02-28,2-HIGH,Clerk#000000364,0,iresias. furiously bold deposits wake. furiously
9954,16,F,175545.98,1994-06-20,4-NOT SPECIFIED,Clerk#000000651,0, furiously express packages. slyly ironic packages nag sly
9955,808,O,177810.10,1995-09-05,1-URGENT,Clerk#000000588,0,gainst the quickly regular deposits. carefully final accounts are furiously 
9956,424,F,38226.70,1993-03-17,2-HIGH,Clerk#000000001,0,"s? ironic foxes wake even, ironic de"
9957,1172,F,54945.86,1993-12-01,4-NOT SPECIFIED,Clerk#000000874,0, unusual sauternes. fluffily e
9958,611,F,159313.95,1993-11-26,4-NOT SPECIFIED,Clerk#000000199,0, idle depths. quickly even pearls are express theodolites. final pint
9959,551,O,26086.94,1995-09-25,3-MEDIUM,Clerk#000000755,0,y special deposits. slyly final deposits against 
9984,301,O,214765.45,1998-07-10,1-URGENT,Clerk#000000161,0,"ronic packages-- final packages boost! even, express frets boo"
9985,967,F,68215.41,1993-08-08,5-LOW,Clerk#000000636,0,ing depths boost about the even depo
9986,232,O,140224.23,1997-09-22,3-MEDIUM,Clerk#000000913,0,the ruthlessly regular courts. ironic pack
9987,797,O,209100.10,1995-11-28,5-LOW,Clerk#000000308,0,ding to the regular foxes dazzle slyly f
9988,1099,O,109649.19,1997-12-05,4-NOT SPECIFIED,Clerk#000000015,0,"d, final foxes. fluffily even sheaves w"
9989,967,F,117544.31,1993-06-22,3-MEDIUM,Clerk#000000298,0, bold orbits. pinto beans haggle carefully unusual accounts. furiously final 
9990,313,F,73157.43,1992-03-28,2-HIGH,Clerk#000000466,0,y express foxes. blithely
9991,658,O,76772.32,1996-06-10,2-HIGH,Clerk#000000542,0,foxes nag fluffily packages. b
10016,1036,F,27649.47,1993-02-02,1-URGENT,Clerk#000000546,0,ptotes. platelets across the blithely regular accounts us
10017,649,O,88500.87,1998-04-09,4-NOT SPECIFIED,Clerk#000000617,0,ly accounts. carefully regular pinto beans wake according to th
10018,247,F,73141.96,1993-06-10,3-MEDIUM,Clerk#000000855,0,"ld accounts above the bold, regular requests ha"
10019,736,F,191041.72,1994-07-19,4-NOT SPECIFIED,Clerk#000000887,0,ests are carefully blithely ironic instructi
10020,374,O,108779.23,1998-04-08,3-MEDIUM,Clerk#000000162,0,yly against the final warth
10021,1025,F,71681.37,1992-08-01,4-NOT SPECIFIED,Clerk#000000321,0,ide of the slyly even Tiresias. carefully express fox
10022,743,F,67454.66,1994-03-05,5-LOW,Clerk#000000445,0,nto beans. furiously silent deposits nag. bold requests are ironic 
10023,964,O,123149.21,1996-12-02,1-URGENT,Clerk#000000596,0,onically even packages haggle among the slyly brave pin
10048,643,F,56498.03,1994-05-16,4-NOT SPECIFIED,Clerk#000000893,0,nt pinto beans are. ironi
10049,547,O,141934.71,1997-07-23,1-URGENT,Clerk#000000648,0,ly special forges. blithely bo
10050,838,O,130224.26,1996-09-03,2-HIGH,Clerk#000000530,0,bove the permanently regular multipliers. special req
10051,529,O,155558.00,1996-05-25,2-HIGH,Clerk#000000804,0,ly. quickly unusual de
10052,610,F,208207.30,1994-09-08,4-NOT SPECIFIED,Clerk#000000488,0,carefully final packages. ironic foxes cajo
10053,1153,F,122373.68,1992-01-11,2-HIGH,Clerk#000000508,0,ual deposits haggle against the furiously final realms. b
10054,532,O,101448.89,1995-04-29,2-HIGH,Clerk#000000093,0,furiously regular platele
10055,1021,O,88255.24,1996-02-29,5-LOW,Clerk#000000508,0,e bravely bold notornis. carefully reg
10080,88,F,205216.42,1993-02-13,5-LOW,Clerk#000000362,0,carefully blithely express epitaph
10081,394,F,218114.58,1993-08-08,4-NOT SPECIFIED,Clerk#000000097,0,eans would sleep. carefully iro
10082,1010,F,200477.22,1994-08-31,4-NOT SPECIFIED,Clerk#000000049,0,ayers use special excuses. special req
10083,452,O,43366.80,1995-09-26,5-LOW,Clerk#000000949,0,t the brave decoys sleep regularly among the iron
10084,1139,O,4769.16,1997-07-08,1-URGENT,Clerk#000000088,0,grow blithely packages. slyly final requests cajole; accounts 
10085,415,O,210301.95,1996-03-31,4-NOT SPECIFIED,Clerk#000000074,0,o beans wake against the blithely final accounts. fluffily silent f
10086,319,O,40113.41,1995-05-16,5-LOW,Clerk#000000728,0,its wake alongside of the f
10087,323,O,64004.71,1997-03-31,2-HIGH,Clerk#000000001,0,ounts integrate despite the regular ideas. furiously quiet idea
10112,178,F,27766.72,1993-12-21,5-LOW,Clerk#000000586,0, deposits. furiously even asymptotes alongside of the slyly regular 
10113,46,F,158228.36,1994-06-13,1-URGENT,Clerk#000000094,0,e quickly. regular accounts boost bravely regular instructions. quickly fina
10114,851,F,36842.73,1993-02-09,1-URGENT,Clerk#000000757,0,al requests. quickly express de
10115,640,O,127098.12,1998-07-07,2-HIGH,Clerk#000000530,0,even accounts. express ideas 
10116,95,O,197946.94,1997-03-26,5-LOW,Clerk#000000991,0,mptotes. carefully express depo
10117,587,F,112248.81,1993-11-17,3-MEDIUM,Clerk#000000343,0,ilent theodolites sleep furiously
10118,593,F,19387.41,1994-04-11,1-URGENT,Clerk#000000431,0,ithely pending foxes integrate across the fin
10119,407,O,40844.07,1996-07-11,3-MEDIUM,Clerk#000000868,0,ar depths. slyly sly theodolites sleep slyly. furiously bold foxes integrate 
10144,250,F,185216.51,1995-01-03,1-URGENT,Clerk#000000751,0,ironic accounts cajole blithely around the blithe deposits. ir
10145,517,P,247819.04,1995-05-25,5-LOW,Clerk#000000550,0,y unusual deposits sleep furiously i
10146,794,F,233626.06,1994-05-02,5-LOW,Clerk#000000653,0,hin gifts nag. furiously pending deposits after the sly frets sl
10147,934,F,167942.29,1993-10-10,2-HIGH,Clerk#000000212,0,ilently ironic pinto beans. 
10148,1169,F,120859.91,1994-03-26,5-LOW,Clerk#000000334,0,the bold ideas are carefully ruthlessly special pac
10149,22,F,146508.13,1994-09-24,2-HIGH,Clerk#000000681,0,final sentiments. slyly special bra
10150,1060,F,290840.68,1992-04-30,1-URGENT,Clerk#000000802,0,r the requests sleep s
10151,472,F,8102.48,1992-01-15,1-URGENT,Clerk#000000645,0,ideas. deposits haggle quickly accounts; f
10176,787,O,89401.44,1996-08-26,3-MEDIUM,Clerk#000000456,0,unts. bold accounts are carefully according to the quickly p
10177,454,O,211575.81,1996-06-29,3-MEDIUM,Clerk#000000221,0,"nstructions; bold, regular attainments among th"
10178,919,F,36369.36,1993-12-15,4-NOT SPECIFIED,Clerk#000000756,0,"ray across the ironic, final dependencies."
10179,926,O,127096.04,1996-04-30,4-NOT SPECIFIED,Clerk#000000803,0,sly bold packages haggle about the the
10180,569,O,65391.22,1997-03-10,1-URGENT,Clerk#000000743,0,ke blithely carefully even packag
10181,700,O,43279.09,1996-02-13,3-MEDIUM,Clerk#000000866,0,", pending deposits. express"
10182,214,F,162507.15,1994-05-25,5-LOW,Clerk#000000304,0,s. slyly final pinto beans wake a
10183,199,F,116661.55,1994-11-25,1-URGENT,Clerk#000000534,0, dependencies. blithely pending requests about the furiously regular pac
10208,823,O,244062.69,1996-08-26,3-MEDIUM,Clerk#000000259,0," ideas. slow, ironic instructions doze furiou"
10209,967,F,335351.46,1993-11-30,3-MEDIUM,Clerk#000000153,0,ts wake. slyly blithe
10210,749,O,148701.84,1995-06-24,4-NOT SPECIFIED,Clerk#000000573,0,ts. furiously bold ideas about the furiously bold pac
10211,638,O,175765.72,1997-07-29,4-NOT SPECIFIED,Clerk#000000363,0, careful theodolites. special accounts caj
10212,1177,F,147357.16,1993-05-24,5-LOW,Clerk#000000011,0,uickly according to the pending pinto beans. instructions brea
10213,1030,F,33807.57,1995-02-18,2-HIGH,Clerk#000000845,0,ly ironic dependencies. final excuses acros
10214,730,O,132426.11,1996-01-30,2-HIGH,Clerk#000000991,0,encies after the deposits sleep furiously bold packages. even deposits 
10215,826,O,125785.88,1996-08-17,1-URGENT,Clerk#000000770,0,pecial instructions. fluffily regular packa
10240,553,F,38999.62,1994-05-16,4-NOT SPECIFIED,Clerk#000000109,0,"al accounts are along the unusual packages. unusual, even platelets use slyl"
10241,217,O,51933.13,1997-09-30,5-LOW,Clerk#000000366,0,y unusual asymptotes. regular dependencies wake fluffily about the
10242,82,F,194299.15,1993-12-13,3-MEDIUM,Clerk#000000234,0,s was slyly alongside of the deposits.
10243,308,O,56936.04,1995-12-25,2-HIGH,Clerk#000000844,0,nic requests. boldly regular deposits haggle blithely. orbits integrate 
10244,239,O,134272.86,1996-04-04,3-MEDIUM,Clerk#000000459,0,lent pinto beans. furiously iro
10245,470,F,228353.39,1995-02-14,3-MEDIUM,Clerk#000000785,0, beans. foxes haggle around the car
10246,985,O,159908.15,1997-06-19,1-URGENT,Clerk#000000571,0,s. blithely unusual packages affix according to the hockey players. regular
10247,694,F,208864.32,1993-01-11,3-MEDIUM,Clerk#000000646,0,"fully after the carefully pending requests. even, pending ideas alongside "
10272,584,F,259144.32,1994-01-18,3-MEDIUM,Clerk#000000680,0, blithely express accounts. slyly regular pinto beans use slyly. 
10273,89,O,241590.71,1998-04-24,1-URGENT,Clerk#000000303,0,"n, ironic packages. slyly close accounts sleep. blithe"
10274,1096,F,48306.56,1993-12-10,1-URGENT,Clerk#000000939,0,sits. fluffily bold requests cajole accounts
10275,67,O,61782.53,1997-05-16,5-LOW,Clerk#000000202,0,fts at the furiously express accounts are whithout the slyly slow deposits. f
10276,1171,O,269933.50,1996-02-24,3-MEDIUM,Clerk#000000706,0,y even deposits. even accounts nag among the ironic asymptotes. req
10277,430,F,124464.21,1994-04-08,3-MEDIUM,Clerk#000000655,0,counts sleep around the special
10278,289,O,139610.13,1995-09-13,5-LOW,Clerk#000000697,0,"le quickly. pending, bold theo"
